url,nombre,descripcion,marca,anio,genero,accords,top_notes,middle_notes,base_notes,genero_cod,accords_list,top_notes_list,middle_notes_list,base_notes_list,accords_weighted,perfil_texto,cluster,day,night,hot_weather,cold_weather,office,gym,school,date,party,is_day,is_night,is_hot,is_cold,is_office,is_gym,is_school,is_date,is_party,best_time,weather,occasion,precio_min,precio_max,precio_promedio,nivel_precio,rank_marca,score_popularidad,rating_estimado
https://www.fragrantica.com/perfume/Guerlain/Shalimar-L-Essence-113241.html,Shalimar L'Essence,"Shalimar L'Essence by Guerlain is a Oriental fragrance for women. This is a new fragrance. Shalimar L'Essence was launched in 2025. The nose behind this fragrance is Delphine Jelk. Top notes are Incense, Almond and Bergamot; middle notes are Iris, Amber, Rose, Ethylvanillin and Opoponax; base notes are Madagascar Vanilla, Musk, Tonka Bean, Benzoin and Leather.",Guerlain,2025.0,women,vanilla | powdery | amber | iris | sweet | musky | balsamic | violet | earthy,"Incense, Almond and Bergamot","Iris, Amber, Rose, Ethylvanillin and Opoponax","Madagascar Vanilla, Musk, Tonka Bean, Benzoin and Leather",1,"['vanilla', 'powdery', 'amber', 'iris', 'sweet', 'musky', 'balsamic', 'violet', 'earthy']","['incense', 'almond and bergamot']","['iris', 'amber', 'rose', 'ethylvanillin and opoponax']","['madagascar vanilla', 'musk', 'tonka bean', 'benzoin and leather']",vanilla vanilla vanilla vanilla powdery powdery powdery amber amber iris sweet musky balsamic violet earthy,"Guerlain women Shalimar L'Essence by Guerlain is a Oriental fragrance for women. This is a new fragrance. Shalimar L'Essence was launched in 2025. The nose behind this fragrance is Delphine Jelk. Top notes are Incense, Almond and Bergamot; middle notes are Iris, Amber, Rose, Ethylvanillin and Opoponax; base notes are Madagascar Vanilla, Musk, Tonka Bean, Benzoin and Leather. vanilla vanilla vanilla vanilla powdery powdery powdery amber amber iris sweet musky balsamic violet earthy incense almond and bergamot iris amber rose ethylvanillin and opoponax madagascar vanilla musk tonka bean benzoin and leather",2,0,2,0,2,1,0,0,2,1,False,True,False,True,True,False,False,True,True,night,cold,"office, date, party",2500,8000,5250.0,alto,5,0.833,4.8
https://www.fragrantica.com/perfume/Guerlain/L-Homme-Ideal-Parfum-90803.html,L'Homme Idéal Parfum,"L'Homme Idéal Parfum by Guerlain is a Oriental Woody fragrance for men. L'Homme Idéal Parfum was launched in 2024. The nose behind this fragrance is Delphine Jelk. The fragrance features Amaretto, Leather, Musk and Patchouli.",Guerlain,2024.0,men,almond | fruity | leather | musky | animalic | patchouli | woody | powdery | smoky | warm spicy,Amaretto,"Leather, Musk",Patchouli,0,"['almond', 'fruity', 'leather', 'musky', 'animalic', 'patchouli', 'woody', 'powdery', 'smoky', 'warm spicy']",['amaretto'],"['leather', 'musk']",['patchouli'],almond almond almond almond fruity fruity fruity leather leather musky animalic patchouli woody powdery smoky warm spicy,"Guerlain men L'Homme Idéal Parfum by Guerlain is a Oriental Woody fragrance for men. L'Homme Idéal Parfum was launched in 2024. The nose behind this fragrance is Delphine Jelk. The fragrance features Amaretto, Leather, Musk and Patchouli. almond almond almond almond fruity fruity fruity leather leather musky animalic patchouli woody powdery smoky warm spicy amaretto leather musk patchouli",1,0,0,0,1,1,0,0,0,1,False,False,False,True,True,False,False,False,True,unspecified,cold,"office, party",2500,8000,5250.0,alto,6,0.792,4.76
https://www.fragrantica.com/perfume/Guerlain/Shalimar-Eau-de-Parfum-53.html,Shalimar Eau de Parfum,"Shalimar Eau de Parfum by Guerlain is a Oriental Spicy fragrance for women. Shalimar Eau de Parfum was launched in 1990. The nose behind this fragrance is Jacques Guerlain. Top notes are Citruses, Bergamot, Lemon, Cedar and Mandarin Orange; middle notes are Iris, Patchouli, Vetiver, Jasmine and Rose; base notes are Incense, Vanilla, Leather, Opoponax, Civet, Sandalwood, Tonka Bean and Musk.",Guerlain,1990.0,women,citrus | amber | woody | vanilla | powdery | balsamic | smoky | leather | animalic | warm spicy,"Citruses, Bergamot, Lemon, Cedar and Mandarin Orange","Iris, Patchouli, Vetiver, Jasmine and Rose","Incense, Vanilla, Leather, Opoponax, Civet, Sandalwood, Tonka Bean and Musk",1,"['citrus', 'amber', 'woody', 'vanilla', 'powdery', 'balsamic', 'smoky', 'leather', 'animalic', 'warm spicy']","['citruses', 'bergamot', 'lemon', 'cedar and mandarin orange']","['iris', 'patchouli', 'vetiver', 'jasmine and rose']","['incense', 'vanilla', 'leather', 'opoponax', 'civet', 'sandalwood', 'tonka bean and musk']",citrus citrus citrus citrus amber amber amber woody woody vanilla powdery balsamic smoky leather animalic warm spicy,"Guerlain women Shalimar Eau de Parfum by Guerlain is a Oriental Spicy fragrance for women. Shalimar Eau de Parfum was launched in 1990. The nose behind this fragrance is Jacques Guerlain. Top notes are Citruses, Bergamot, Lemon, Cedar and Mandarin Orange; middle notes are Iris, Patchouli, Vetiver, Jasmine and Rose; base notes are Incense, Vanilla, Leather, Opoponax, Civet, Sandalwood, Tonka Bean and Musk. citrus citrus citrus citrus amber amber amber woody woody vanilla powdery balsamic smoky leather animalic warm spicy citruses bergamot lemon cedar and mandarin orange iris patchouli vetiver jasmine and rose incense vanilla leather opoponax civet sandalwood tonka bean and musk",2,1,2,1,2,1,1,0,1,1,True,True,True,True,True,True,False,True,True,"day, night","hot, cold","office, gym, date, party",2500,8000,5250.0,alto,7,0.75,4.71
https://www.fragrantica.com/perfume/Guerlain/Angelique-Noire-1021.html,Angélique Noire,"Angélique Noire by Guerlain is a Oriental Floral fragrance for women and men. Angélique Noire was launched in 2005. The nose behind this fragrance is Daniela Andrier. Top notes are Angelica, Pear and Pink Pepper; middle notes are Jasmine and Caraway; base notes are Angelica, Vanilla and Cedar.",Guerlain,2005.0,women and men,musky | vanilla | powdery | amber | sweet | fruity | white floral | woody | soft spicy,"Angelica, Pear and Pink Pepper",Jasmine and Caraway,"Angelica, Vanilla and Cedar",2,"['musky', 'vanilla', 'powdery', 'amber', 'sweet', 'fruity', 'white floral', 'woody', 'soft spicy']","['angelica', 'pear and pink pepper']",['jasmine and caraway'],"['angelica', 'vanilla and cedar']",musky musky musky musky vanilla vanilla vanilla powdery powdery amber sweet fruity white floral woody soft spicy,"Guerlain women and men Angélique Noire by Guerlain is a Oriental Floral fragrance for women and men. Angélique Noire was launched in 2005. The nose behind this fragrance is Daniela Andrier. Top notes are Angelica, Pear and Pink Pepper; middle notes are Jasmine and Caraway; base notes are Angelica, Vanilla and Cedar. musky musky musky musky vanilla vanilla vanilla powdery powdery amber sweet fruity white floral woody soft spicy angelica pear and pink pepper jasmine and caraway angelica vanilla and cedar",2,0,1,0,1,0,0,0,2,0,False,True,False,True,False,False,False,True,False,night,cold,date,2500,8000,5250.0,alto,8,0.708,4.66
https://www.fragrantica.com/perfume/Guerlain/Vanille-Planifolia-Extrait-21-87539.html,Vanille Planifolia Extrait 21,"Vanille Planifolia Extrait 21 by Guerlain is a Oriental Vanilla fragrance for women and men. Vanille Planifolia Extrait 21 was launched in 2023. Vanille Planifolia Extrait 21 was created by Delphine Jelk and Thierry Wasser. The fragrance features Vanilla, Spices, Amber, Opoponax and Musk.",Guerlain,2023.0,women and men,vanilla | amber | powdery | warm spicy | sweet | balsamic | musky,Vanilla,"Spices, Amber, Opoponax",Musk,2,"['vanilla', 'amber', 'powdery', 'warm spicy', 'sweet', 'balsamic', 'musky']",['vanilla'],"['spices', 'amber', 'opoponax']",['musk'],vanilla vanilla vanilla vanilla amber amber amber powdery powdery warm spicy sweet balsamic musky,"Guerlain women and men Vanille Planifolia Extrait 21 by Guerlain is a Oriental Vanilla fragrance for women and men. Vanille Planifolia Extrait 21 was launched in 2023. Vanille Planifolia Extrait 21 was created by Delphine Jelk and Thierry Wasser. The fragrance features Vanilla, Spices, Amber, Opoponax and Musk. vanilla vanilla vanilla vanilla amber amber amber powdery powdery warm spicy sweet balsamic musky vanilla spices amber opoponax musk",1,0,2,0,2,1,0,0,2,1,False,True,False,True,True,False,False,True,True,night,cold,"office, date, party",2500,8000,5250.0,alto,9,0.667,4.61
https://www.fragrantica.com/perfume/Guerlain/Habit-Rouge-Parfum-90802.html,Habit Rouge Parfum,"Habit Rouge Parfum by Guerlain is a Oriental Woody fragrance for men. Habit Rouge Parfum was launched in 2024. The nose behind this fragrance is Delphine Jelk. The fragrance features Vanilla, Rum, Patchouli and Bergamot.",Guerlain,2024.0,men,vanilla | patchouli | woody | rum | warm spicy | citrus | balsamic | powdery | sweet | earthy,Vanilla,"Rum, Patchouli",Bergamot,0,"['vanilla', 'patchouli', 'woody', 'rum', 'warm spicy', 'citrus', 'balsamic', 'powdery', 'sweet', 'earthy']",['vanilla'],"['rum', 'patchouli']",['bergamot'],vanilla vanilla vanilla vanilla patchouli patchouli patchouli woody woody rum warm spicy citrus balsamic powdery sweet earthy,"Guerlain men Habit Rouge Parfum by Guerlain is a Oriental Woody fragrance for men. Habit Rouge Parfum was launched in 2024. The nose behind this fragrance is Delphine Jelk. The fragrance features Vanilla, Rum, Patchouli and Bergamot. vanilla vanilla vanilla vanilla patchouli patchouli patchouli woody woody rum warm spicy citrus balsamic powdery sweet earthy vanilla rum patchouli bergamot",2,0,1,0,2,0,0,0,1,1,False,True,False,True,False,False,False,True,True,night,cold,"date, party",2500,8000,5250.0,alto,10,0.625,4.56
https://www.fragrantica.com/perfume/Guerlain/Cuir-Beluga-1019.html,Cuir Béluga,"Cuir Béluga by Guerlain is a Leather fragrance for women and men. Cuir Béluga was launched in 2005. The nose behind this fragrance is Olivier Polge. Top notes are Tangerine and Aldehydes; middle notes are Immortelle and Patchouli; base notes are Vanilla, Suede, Heliotrope and Amber.",Guerlain,2005.0,women and men,vanilla | powdery | leather | sweet | amber | herbal | musky | warm spicy | almond,Tangerine and Aldehydes,Immortelle and Patchouli,"Vanilla, Suede, Heliotrope and Amber",2,"['vanilla', 'powdery', 'leather', 'sweet', 'amber', 'herbal', 'musky', 'warm spicy', 'almond']",['tangerine and aldehydes'],['immortelle and patchouli'],"['vanilla', 'suede', 'heliotrope and amber']",vanilla vanilla vanilla vanilla powdery powdery powdery leather leather sweet amber herbal musky warm spicy almond,"Guerlain women and men Cuir Béluga by Guerlain is a Leather fragrance for women and men. Cuir Béluga was launched in 2005. The nose behind this fragrance is Olivier Polge. Top notes are Tangerine and Aldehydes; middle notes are Immortelle and Patchouli; base notes are Vanilla, Suede, Heliotrope and Amber. vanilla vanilla vanilla vanilla powdery powdery powdery leather leather sweet amber herbal musky warm spicy almond tangerine and aldehydes immortelle and patchouli vanilla suede heliotrope and amber",2,0,2,0,2,0,0,0,2,1,False,True,False,True,False,False,False,True,True,night,cold,"date, party",2500,8000,5250.0,alto,11,0.583,4.5
https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Mandarine-Basilic-2060.html,Aqua Allegoria Mandarine Basilic,"Aqua Allegoria Mandarine Basilic by Guerlain is a Citrus Aromatic fragrance for women. Aqua Allegoria Mandarine Basilic was launched in 2007. The nose behind this fragrance is Marie Salamagne. Top notes are Clementine, Bitter Orange, Orange Blossom, Green Tea and Ivy; middle notes are Mandarin Orange, Basil, Chamomile and Peony; base notes are Sandalwood and Amber.",Guerlain,2007.0,women,citrus | fresh spicy | green | aromatic | fresh | sweet,"Clementine, Bitter Orange, Orange Blossom, Green Tea and Ivy","Mandarin Orange, Basil, Chamomile and Peony",Sandalwood and Amber,1,"['citrus', 'fresh spicy', 'green', 'aromatic', 'fresh', 'sweet']","['clementine', 'bitter orange', 'orange blossom', 'green tea and ivy']","['mandarin orange', 'basil', 'chamomile and peony']",['sandalwood and amber'],citrus citrus citrus citrus fresh spicy fresh spicy fresh spicy green green aromatic fresh sweet,"Guerlain women Aqua Allegoria Mandarine Basilic by Guerlain is a Citrus Aromatic fragrance for women. Aqua Allegoria Mandarine Basilic was launched in 2007. The nose behind this fragrance is Marie Salamagne. Top notes are Clementine, Bitter Orange, Orange Blossom, Green Tea and Ivy; middle notes are Mandarin Orange, Basil, Chamomile and Peony; base notes are Sandalwood and Amber. citrus citrus citrus citrus fresh spicy fresh spicy fresh spicy green green aromatic fresh sweet clementine bitter orange orange blossom green tea and ivy mandarin orange basil chamomile and peony sandalwood and amber",1,2,1,2,1,0,1,0,1,1,True,True,True,True,False,True,False,True,True,"day, night","hot, cold","gym, date, party",2500,8000,5250.0,alto,12,0.542,4.43
https://www.fragrantica.com/perfume/Guerlain/Peche-Mirage-101040.html,Pêche Mirage,"Pêche Mirage by Guerlain is a Floral Fruity fragrance for women and men. This is a new fragrance. Pêche Mirage was launched in 2025. The nose behind this fragrance is Delphine Jelk. Top notes are Peach, Blackcurrant and Saffron; middle note is Osmanthus; base notes are Leather, Amber and Sandalwood.",Guerlain,2025.0,women and men,fruity | leather | floral | animalic | powdery | soft spicy | woody | warm spicy,"Peach, Blackcurrant and Saffron",Osmanthus,"Leather, Amber and Sandalwood",2,"['fruity', 'leather', 'floral', 'animalic', 'powdery', 'soft spicy', 'woody', 'warm spicy']","['peach', 'blackcurrant and saffron']",['osmanthus'],"['leather', 'amber and sandalwood']",fruity fruity fruity fruity leather leather leather floral floral animalic powdery soft spicy woody warm spicy,"Guerlain women and men Pêche Mirage by Guerlain is a Floral Fruity fragrance for women and men. This is a new fragrance. Pêche Mirage was launched in 2025. The nose behind this fragrance is Delphine Jelk. Top notes are Peach, Blackcurrant and Saffron; middle note is Osmanthus; base notes are Leather, Amber and Sandalwood. fruity fruity fruity fruity leather leather leather floral floral animalic powdery soft spicy woody warm spicy peach blackcurrant and saffron osmanthus leather amber and sandalwood",1,0,1,0,1,0,0,1,2,1,False,True,False,True,False,False,True,True,True,night,cold,"school, date, party",2500,8000,5250.0,alto,13,0.5,4.37
https://www.fragrantica.com/perfume/Guerlain/Neroli-Outrenoir-40345.html,Néroli Outrenoir,"Néroli Outrenoir by Guerlain is a Citrus Aromatic fragrance for women and men. Néroli Outrenoir was launched in 2016. Néroli Outrenoir was created by Thierry Wasser and Delphine Jelk. Top notes are Petitgrain, Bergamot, Tangerine, Lemon and Grapefruit; middle notes are Tea, Neroli, Orange Blossom, Smoke and Earthy Notes; base notes are Myrrh, Vanilla, Oakmoss, Benzoin and Ambrette (Musk Mallow).",Guerlain,2016.0,women and men,citrus | white floral | green | aromatic | fresh spicy | fresh | earthy | amber | smoky,"Petitgrain, Bergamot, Tangerine, Lemon and Grapefruit","Tea, Neroli, Orange Blossom, Smoke and Earthy Notes","Myrrh, Vanilla, Oakmoss, Benzoin and Ambrette (Musk Mallow)",2,"['citrus', 'white floral', 'green', 'aromatic', 'fresh spicy', 'fresh', 'earthy', 'amber', 'smoky']","['petitgrain', 'bergamot', 'tangerine', 'lemon and grapefruit']","['tea', 'neroli', 'orange blossom', 'smoke and earthy notes']","['myrrh', 'vanilla', 'oakmoss', 'benzoin and ambrette (musk mallow)']",citrus citrus citrus citrus white floral white floral white floral green green aromatic fresh spicy fresh earthy amber smoky,"Guerlain women and men Néroli Outrenoir by Guerlain is a Citrus Aromatic fragrance for women and men. Néroli Outrenoir was launched in 2016. Néroli Outrenoir was created by Thierry Wasser and Delphine Jelk. Top notes are Petitgrain, Bergamot, Tangerine, Lemon and Grapefruit; middle notes are Tea, Neroli, Orange Blossom, Smoke and Earthy Notes; base notes are Myrrh, Vanilla, Oakmoss, Benzoin and Ambrette (Musk Mallow). citrus citrus citrus citrus white floral white floral white floral green green aromatic fresh spicy fresh earthy amber smoky petitgrain bergamot tangerine lemon and grapefruit tea neroli orange blossom smoke and earthy notes myrrh vanilla oakmoss benzoin and ambrette (musk mallow)",2,1,1,1,1,1,1,0,1,0,True,True,True,True,True,True,False,True,False,"day, night","hot, cold","office, gym, date",2500,8000,5250.0,alto,14,0.458,4.3
https://www.fragrantica.com/perfume/Guerlain/L-Homme-Ideal-Extreme-60284.html,L'Homme Idéal Extrême,"L'Homme Idéal Extrême by Guerlain is a Oriental Woody fragrance for men. L'Homme Idéal Extrême was launched in 2020. The nose behind this fragrance is Thierry Wasser. Top notes are Almond, Pink Pepper and Bergamot; middle notes are Plum, Cinnamon and Heliotrope; base notes are Tobacco, Leather, Patchouli and Cedar.",Guerlain,2020.0,men,fruity | sweet | almond | tobacco | leather | warm spicy | nutty | cinnamon | woody | powdery,"Almond, Pink Pepper and Bergamot","Plum, Cinnamon and Heliotrope","Tobacco, Leather, Patchouli and Cedar",0,"['fruity', 'sweet', 'almond', 'tobacco', 'leather', 'warm spicy', 'nutty', 'cinnamon', 'woody', 'powdery']","['almond', 'pink pepper and bergamot']","['plum', 'cinnamon and heliotrope']","['tobacco', 'leather', 'patchouli and cedar']",fruity fruity fruity fruity sweet sweet sweet almond almond tobacco leather warm spicy nutty cinnamon woody powdery,"Guerlain men L'Homme Idéal Extrême by Guerlain is a Oriental Woody fragrance for men. L'Homme Idéal Extrême was launched in 2020. The nose behind this fragrance is Thierry Wasser. Top notes are Almond, Pink Pepper and Bergamot; middle notes are Plum, Cinnamon and Heliotrope; base notes are Tobacco, Leather, Patchouli and Cedar. fruity fruity fruity fruity sweet sweet sweet almond almond tobacco leather warm spicy nutty cinnamon woody powdery almond pink pepper and bergamot plum cinnamon and heliotrope tobacco leather patchouli and cedar",2,0,0,0,1,0,0,0,0,1,False,False,False,True,False,False,False,False,True,unspecified,cold,party,2500,8000,5250.0,alto,15,0.417,4.23
https://www.fragrantica.com/perfume/Guerlain/Insolence-Eau-de-Parfum-67537.html,Insolence Eau de Parfum,"Insolence Eau de Parfum by Guerlain is a Oriental Floral fragrance for women. Insolence Eau de Parfum was launched in 2021. Top note is Violet; middle notes are Wild Strawberry and Orange Blossom; base notes are Iris, Vanilla, Tonka Bean and Sandalwood.",Guerlain,2021.0,women,violet | powdery | vanilla | iris | woody | sweet | fruity | earthy | floral,Violet,Wild Strawberry and Orange Blossom,"Iris, Vanilla, Tonka Bean and Sandalwood",1,"['violet', 'powdery', 'vanilla', 'iris', 'woody', 'sweet', 'fruity', 'earthy', 'floral']",['violet'],['wild strawberry and orange blossom'],"['iris', 'vanilla', 'tonka bean and sandalwood']",violet violet violet violet powdery powdery powdery vanilla vanilla iris woody sweet fruity earthy floral,"Guerlain women Insolence Eau de Parfum by Guerlain is a Oriental Floral fragrance for women. Insolence Eau de Parfum was launched in 2021. Top note is Violet; middle notes are Wild Strawberry and Orange Blossom; base notes are Iris, Vanilla, Tonka Bean and Sandalwood. violet violet violet violet powdery powdery powdery vanilla vanilla iris woody sweet fruity earthy floral violet wild strawberry and orange blossom iris vanilla tonka bean and sandalwood",0,0,1,0,1,0,0,0,2,0,False,True,False,True,False,False,False,True,False,night,cold,date,2500,8000,5250.0,alto,16,0.375,4.16
https://www.fragrantica.com/perfume/Guerlain/Feve-Gourmande-87746.html,Fève Gourmande,"Fève Gourmande by Guerlain is a Oriental Vanilla fragrance for women. Fève Gourmande was launched in 2023. The nose behind this fragrance is Delphine Jelk. The fragrance features Cacao, Spices, Rum, Smoke, Rose, Patchouli and Tea.",Guerlain,2023.0,women,warm spicy | cacao | rum | woody | smoky | rose | sweet,Cacao,"Spices, Rum, Smoke, Rose, Patchouli",Tea,1,"['warm spicy', 'cacao', 'rum', 'woody', 'smoky', 'rose', 'sweet']",['cacao'],"['spices', 'rum', 'smoke', 'rose', 'patchouli']",['tea'],warm spicy warm spicy warm spicy warm spicy cacao cacao cacao rum rum woody smoky rose sweet,"Guerlain women Fève Gourmande by Guerlain is a Oriental Vanilla fragrance for women. Fève Gourmande was launched in 2023. The nose behind this fragrance is Delphine Jelk. The fragrance features Cacao, Spices, Rum, Smoke, Rose, Patchouli and Tea. warm spicy warm spicy warm spicy warm spicy cacao cacao cacao rum rum woody smoky rose sweet cacao spices rum smoke rose patchouli tea",1,0,1,0,1,0,0,0,1,0,False,True,False,True,False,False,False,True,False,night,cold,date,2500,8000,5250.0,alto,17,0.333,4.08
https://www.fragrantica.com/perfume/Guerlain/Vetiver-69.html,Vetiver,"Vetiver by Guerlain is a Woody Aromatic fragrance for men. Vetiver was launched in 2000. The nose behind this fragrance is Jean-Paul Guerlain. Top notes are Bergamot, Tobacco, Lemon, Nutmeg, Neroli, Coriander and Mandarin Orange; middle notes are Vetiver, Pepper, Carnation, Sage, Sandalwood and Orris Root; base notes are Vetiver, Oakmoss, Leather, Myrrh, Civet, Tonka Bean and Amber.",Guerlain,2000.0,men,aromatic | citrus | woody | earthy | fresh spicy | tobacco | warm spicy | floral | sweet | green,"Bergamot, Tobacco, Lemon, Nutmeg, Neroli, Coriander and Mandarin Orange","Vetiver, Pepper, Carnation, Sage, Sandalwood and Orris Root","Vetiver, Oakmoss, Leather, Myrrh, Civet, Tonka Bean and Amber",0,"['aromatic', 'citrus', 'woody', 'earthy', 'fresh spicy', 'tobacco', 'warm spicy', 'floral', 'sweet', 'green']","['bergamot', 'tobacco', 'lemon', 'nutmeg', 'neroli', 'coriander and mandarin orange']","['vetiver', 'pepper', 'carnation', 'sage', 'sandalwood and orris root']","['vetiver', 'oakmoss', 'leather', 'myrrh', 'civet', 'tonka bean and amber']",aromatic aromatic aromatic aromatic citrus citrus citrus woody woody earthy fresh spicy tobacco warm spicy floral sweet green,"Guerlain men Vetiver by Guerlain is a Woody Aromatic fragrance for men. Vetiver was launched in 2000. The nose behind this fragrance is Jean-Paul Guerlain. Top notes are Bergamot, Tobacco, Lemon, Nutmeg, Neroli, Coriander and Mandarin Orange; middle notes are Vetiver, Pepper, Carnation, Sage, Sandalwood and Orris Root; base notes are Vetiver, Oakmoss, Leather, Myrrh, Civet, Tonka Bean and Amber. aromatic aromatic aromatic aromatic citrus citrus citrus woody woody earthy fresh spicy tobacco warm spicy floral sweet green bergamot tobacco lemon nutmeg neroli coriander and mandarin orange vetiver pepper carnation sage sandalwood and orris root vetiver oakmoss leather myrrh civet tonka bean and amber",2,0,1,0,2,0,0,0,1,2,False,True,False,True,False,False,False,True,True,night,cold,"date, party",2500,8000,5250.0,alto,18,0.292,4.01
https://www.fragrantica.com/perfume/Guerlain/La-Petite-Robe-Noire-14681.html,La Petite Robe Noire,"La Petite Robe Noire by Guerlain is a Oriental Vanilla fragrance for women. La Petite Robe Noire was launched in 2012. The nose behind this fragrance is Thierry Wasser. Top notes are Sour Cherry, Almond, Red Berries and Bergamot; middle notes are Licorice, Rose, Tea and Taif Rose; base notes are Vanilla, Anise, Tonka Bean, Patchouli and Iris.",Guerlain,2012.0,women,sweet | cherry | fruity | almond | nutty | soft spicy | vanilla | anis | rose,"Sour Cherry, Almond, Red Berries and Bergamot","Licorice, Rose, Tea and Taif Rose","Vanilla, Anise, Tonka Bean, Patchouli and Iris",1,"['sweet', 'cherry', 'fruity', 'almond', 'nutty', 'soft spicy', 'vanilla', 'anis', 'rose']","['sour cherry', 'almond', 'red berries and bergamot']","['licorice', 'rose', 'tea and taif rose']","['vanilla', 'anise', 'tonka bean', 'patchouli and iris']",sweet sweet sweet sweet cherry cherry cherry fruity fruity almond nutty soft spicy vanilla anis rose,"Guerlain women La Petite Robe Noire by Guerlain is a Oriental Vanilla fragrance for women. La Petite Robe Noire was launched in 2012. The nose behind this fragrance is Thierry Wasser. Top notes are Sour Cherry, Almond, Red Berries and Bergamot; middle notes are Licorice, Rose, Tea and Taif Rose; base notes are Vanilla, Anise, Tonka Bean, Patchouli and Iris. sweet sweet sweet sweet cherry cherry cherry fruity fruity almond nutty soft spicy vanilla anis rose sour cherry almond red berries and bergamot licorice rose tea and taif rose vanilla anise tonka bean patchouli and iris",1,0,1,0,1,0,0,0,1,0,False,True,False,True,False,False,False,True,False,night,cold,date,2500,8000,5250.0,alto,19,0.25,3.93
https://www.fragrantica.com/perfume/Guerlain/L-Homme-Ideal-25780.html,L’Homme Idéal,"L’Homme Idéal by Guerlain is a Woody Aromatic fragrance for men. L’Homme Idéal was launched in 2014. The nose behind this fragrance is Thierry Wasser. Top notes are Citruses, Orange Blossom, Bitter Orange and Rosemary; middle notes are Almond and Tonka Bean; base notes are Leather, Cedar and Vetiver.",Guerlain,2014.0,men,almond | citrus | aromatic | sweet | woody | nutty | vanilla | leather | fruity | amber,"Citruses, Orange Blossom, Bitter Orange and Rosemary",Almond and Tonka Bean,"Leather, Cedar and Vetiver",0,"['almond', 'citrus', 'aromatic', 'sweet', 'woody', 'nutty', 'vanilla', 'leather', 'fruity', 'amber']","['citruses', 'orange blossom', 'bitter orange and rosemary']",['almond and tonka bean'],"['leather', 'cedar and vetiver']",almond almond almond almond citrus citrus citrus aromatic aromatic sweet woody nutty vanilla leather fruity amber,"Guerlain men L’Homme Idéal by Guerlain is a Woody Aromatic fragrance for men. L’Homme Idéal was launched in 2014. The nose behind this fragrance is Thierry Wasser. Top notes are Citruses, Orange Blossom, Bitter Orange and Rosemary; middle notes are Almond and Tonka Bean; base notes are Leather, Cedar and Vetiver. almond almond almond almond citrus citrus citrus aromatic aromatic sweet woody nutty vanilla leather fruity amber citruses orange blossom bitter orange and rosemary almond and tonka bean leather cedar and vetiver",2,1,0,1,1,0,1,0,0,1,True,False,True,True,False,True,False,False,True,day,"hot, cold","gym, party",2500,8000,5250.0,alto,20,0.208,3.84
https://www.fragrantica.com/perfume/Guerlain/Ambre-Samar-105007.html,Ambre Samar,"Ambre Samar by Guerlain is a Oriental Spicy fragrance for women and men. This is a new fragrance. Ambre Samar was launched in 2025. The nose behind this fragrance is Delphine Jelk. Top notes are Cardamom, Almond and Frankincense; middle notes are Amber and Davana; base notes are Benzoin, Tonka Bean and Patchouli.",Guerlain,2025.0,women and men,amber | warm spicy | aromatic | vanilla | sweet | almond | fruity | balsamic,"Cardamom, Almond and Frankincense",Amber and Davana,"Benzoin, Tonka Bean and Patchouli",2,"['amber', 'warm spicy', 'aromatic', 'vanilla', 'sweet', 'almond', 'fruity', 'balsamic']","['cardamom', 'almond and frankincense']",['amber and davana'],"['benzoin', 'tonka bean and patchouli']",amber amber amber amber warm spicy warm spicy warm spicy aromatic aromatic vanilla sweet almond fruity balsamic,"Guerlain women and men Ambre Samar by Guerlain is a Oriental Spicy fragrance for women and men. This is a new fragrance. Ambre Samar was launched in 2025. The nose behind this fragrance is Delphine Jelk. Top notes are Cardamom, Almond and Frankincense; middle notes are Amber and Davana; base notes are Benzoin, Tonka Bean and Patchouli. amber amber amber amber warm spicy warm spicy warm spicy aromatic aromatic vanilla sweet almond fruity balsamic cardamom almond and frankincense amber and davana benzoin tonka bean and patchouli",2,0,2,0,2,0,0,0,1,2,False,True,False,True,False,False,False,True,True,night,cold,"date, party",2500,8000,5250.0,alto,21,0.167,3.76
https://www.fragrantica.com/perfume/Guerlain/Herbes-Troublantes-69275.html,Herbes Troublantes,"Herbes Troublantes by Guerlain is a Citrus Aromatic fragrance for women and men. Herbes Troublantes was launched in 2021. The nose behind this fragrance is Thierry Wasser. The fragrance features Herbal Notes, White Musk, Bergamot and Orange Blossom.",Guerlain,2021.0,women and men,green | citrus | musky | white floral | powdery | fresh spicy | sweet | animalic,Herbal Notes,"White Musk, Bergamot",Orange Blossom,2,"['green', 'citrus', 'musky', 'white floral', 'powdery', 'fresh spicy', 'sweet', 'animalic']",['herbal notes'],"['white musk', 'bergamot']",['orange blossom'],green green green green citrus citrus citrus musky musky white floral powdery fresh spicy sweet animalic,"Guerlain women and men Herbes Troublantes by Guerlain is a Citrus Aromatic fragrance for women and men. Herbes Troublantes was launched in 2021. The nose behind this fragrance is Thierry Wasser. The fragrance features Herbal Notes, White Musk, Bergamot and Orange Blossom. green green green green citrus citrus citrus musky musky white floral powdery fresh spicy sweet animalic herbal notes white musk bergamot orange blossom",2,1,0,1,0,1,1,0,0,0,True,False,True,False,True,True,False,False,False,day,hot,"office, gym",2500,8000,5250.0,alto,22,0.125,3.67
